fecha,ruta,pasajeros,viajes,dia_semana,mes,festivo,clima
2025-03-16,Ruta E,730,20,6,3,0,Nublado
2025-03-17,Ruta E,1198,26,0,3,0,Nublado
2025-03-18,Ruta E,1370,30,1,3,0,Soleado
2025-03-19,Ruta E,1442,34,2,3,0,Soleado
2025-03-20,Ruta E,1126,35,3,3,0,Nublado
2025-03-21,Ruta E,1192,28,4,3,0,Nublado
2025-03-22,Ruta E,765,15,5,3,0,Lluvia
2025-03-23,Ruta E,832,17,6,3,0,Nublado
2025-03-24,Ruta E,1319,26,0,3,0,Nublado
2025-03-25,Ruta E,1219,28,1,3,0,Nublado
2025-03-26,Ruta E,1404,40,2,3,0,Nublado
2025-03-27,Ruta E,1065,34,3,3,0,Soleado
2025-03-28,Ruta E,1297,36,4,3,0,Nublado
2025-03-29,Ruta E,1028,24,5,3,0,Soleado
2025-03-30,Ruta E,830,18,6,3,0,Nublado
2025-03-31,Ruta E,1147,38,0,3,0,Soleado
2025-04-01,Ruta E,1241,33,1,4,0,Lluvia
2025-04-02,Ruta E,1201,44,2,4,0,Nublado
2025-04-03,Ruta E,1059,24,3,4,0,Nublado
2025-04-04,Ruta E,1139,37,4,4,0,Lluvia
2025-04-05,Ruta E,736,19,5,4,0,Soleado
2025-04-06,Ruta E,691,14,6,4,0,Soleado
2025-04-07,Ruta E,1113,41,0,4,0,Soleado
2025-04-08,Ruta E,1251,29,1,4,0,Nublado
2025-04-09,Ruta E,986,25,2,4,0,Lluvia
2025-04-10,Ruta E,1134,27,3,4,0,Soleado
2025-04-11,Ruta E,913,18,4,4,0,Lluvia
2025-04-12,Ruta E,812,25,5,4,0,Nublado
2025-04-13,Ruta E,677,18,6,4,0,Nublado
2025-04-14,Ruta E,1279,30,0,4,0,Nublado
2025-04-15,Ruta E,1438,51,1,4,0,Nublado
2025-04-16,Ruta E,1205,46,2,4,0,Lluvia
2025-04-17,Ruta E,1300,30,3,4,0,Nublado
2025-04-18,Ruta E,1171,25,4,4,0,Nublado
2025-04-19,Ruta E,694,19,5,4,0,Lluvia
2025-04-20,Ruta E,594,20,6,4,0,Nublado
2025-04-21,Ruta E,1188,41,0,4,0,Soleado
2025-04-22,Ruta E,1153,28,1,4,0,Soleado
2025-04-23,Ruta E,1201,32,2,4,0,Soleado
2025-04-24,Ruta E,1046,37,3,4,0,Nublado
2025-04-25,Ruta E,1319,44,4,4,0,Nublado
2025-04-26,Ruta E,952,35,5,4,0,Nublado
2025-04-27,Ruta E,969,20,6,4,0,Nublado
2025-04-28,Ruta E,1216,37,0,4,0,Soleado
2025-04-29,Ruta E,1317,36,1,4,0,Nublado
2025-04-30,Ruta E,1352,38,2,4,0,Lluvia
2025-05-01,Ruta E,1558,35,3,5,1,Nublado
2025-05-02,Ruta E,1237,49,4,5,0,Nublado
2025-05-03,Ruta E,871,19,5,5,0,Nublado
2025-05-04,Ruta E,865,26,6,5,0,Soleado
2025-05-05,Ruta E,1227,35,0,5,0,Nublado
2025-05-06,Ruta E,1480,34,1,5,0,Soleado
2025-05-07,Ruta E,1344,52,2,5,0,Soleado
2025-05-08,Ruta E,1193,28,3,5,0,Lluvia
2025-05-09,Ruta E,1244,46,4,5,0,Nublado
2025-05-10,Ruta E,703,16,5,5,0,Lluvia
2025-05-11,Ruta E,686,19,6,5,0,Nublado
2025-05-12,Ruta E,1124,43,0,5,0,Nublado
2025-05-13,Ruta E,1203,24,1,5,0,Lluvia
2025-05-14,Ruta E,1301,43,2,5,0,Nublado
2025-05-15,Ruta E,1141,29,3,5,0,Nublado
2025-05-16,Ruta E,1244,30,4,5,0,Soleado
2025-05-17,Ruta E,1047,33,5,5,0,Soleado
2025-05-18,Ruta E,592,21,6,5,0,Lluvia
2025-05-19,Ruta E,1215,33,0,5,0,Nublado
2025-05-20,Ruta E,1577,32,1,5,0,Soleado
2025-05-21,Ruta E,1338,33,2,5,0,Lluvia
2025-05-22,Ruta E,1267,35,3,5,0,Soleado
2025-05-23,Ruta E,1617,34,4,5,0,Soleado
2025-05-24,Ruta E,806,24,5,5,0,Nublado
2025-05-25,Ruta E,854,34,6,5,0,Soleado
2025-05-26,Ruta E,1342,30,0,5,0,Nublado
2025-05-27,Ruta E,1375,43,1,5,0,Soleado
2025-05-28,Ruta E,1526,41,2,5,0,Soleado
2025-05-29,Ruta E,1358,28,3,5,0,Lluvia
2025-05-30,Ruta E,1376,43,4,5,0,Nublado
2025-05-31,Ruta E,1202,41,5,5,0,Soleado
2025-06-01,Ruta E,1060,22,6,6,0,Soleado
2025-06-02,Ruta E,1479,36,0,6,0,Nublado
2025-06-03,Ruta E,1696,58,1,6,0,Soleado
2025-06-04,Ruta E,1413,52,2,6,0,Lluvia
2025-06-05,Ruta E,1891,40,3,6,0,Soleado
2025-06-06,Ruta E,1624,41,4,6,0,Soleado
2025-06-07,Ruta E,890,19,5,6,0,Lluvia
2025-06-08,Ruta E,1003,35,6,6,0,Soleado
2025-06-09,Ruta E,1268,38,0,6,0,Lluvia
2025-06-10,Ruta E,1834,46,1,6,0,Nublado
2025-06-11,Ruta E,1619,33,2,6,0,Soleado
2025-06-12,Ruta E,1435,39,3,6,0,Soleado
2025-06-13,Ruta E,1647,45,4,6,0,Soleado
2025-06-14,Ruta E,938,19,5,6,0,Lluvia
2025-06-15,Ruta E,1004,31,6,6,0,Soleado
2025-06-16,Ruta E,1385,29,0,6,0,Lluvia
2025-06-17,Ruta E,1450,56,1,6,0,Nublado
2025-06-18,Ruta E,1613,58,2,6,0,Soleado
2025-06-19,Ruta E,1540,36,3,6,0,Soleado
2025-06-20,Ruta E,1328,31,4,6,0,Lluvia
2025-06-21,Ruta E,1091,22,5,6,0,Soleado
2025-06-22,Ruta E,861,25,6,6,0,Nublado
2025-06-23,Ruta E,1341,38,0,6,0,Lluvia
2025-06-24,Ruta E,1560,52,1,6,0,Nublado
2025-06-25,Ruta E,1383,49,2,6,0,Lluvia
2025-06-26,Ruta E,1385,30,3,6,0,Lluvia
2025-06-27,Ruta E,1370,30,4,6,0,Soleado
2025-06-28,Ruta E,1027,35,5,6,0,Nublado
2025-06-29,Ruta E,691,15,6,6,0,Lluvia
2025-06-30,Ruta E,1358,33,0,6,0,Lluvia
2025-07-01,Ruta E,2066,69,1,7,0,Soleado
2025-07-02,Ruta E,1804,41,2,7,0,Soleado
2025-07-03,Ruta E,1573,41,3,7,0,Lluvia
2025-07-04,Ruta E,1370,38,4,7,0,Lluvia
2025-07-05,Ruta E,1064,27,5,7,0,Lluvia
2025-07-06,Ruta E,959,20,6,7,0,Soleado
2025-07-07,Ruta E,1474,49,0,7,0,Lluvia
2025-07-08,Ruta E,1625,60,1,7,0,Lluvia
2025-07-09,Ruta E,1931,39,2,7,0,Soleado
2025-07-10,Ruta E,1482,30,3,7,0,Nublado
2025-07-11,Ruta E,1334,35,4,7,0,Lluvia
2025-07-12,Ruta E,1136,34,5,7,0,Nublado
2025-07-13,Ruta E,892,26,6,7,0,Lluvia
2025-07-14,Ruta E,1391,45,0,7,0,Lluvia
2025-07-15,Ruta E,1598,34,1,7,0,Lluvia
2025-07-16,Ruta E,1576,61,2,7,0,Nublado
2025-07-17,Ruta E,1711,46,3,7,0,Soleado
2025-07-18,Ruta E,1711,36,4,7,0,Soleado
2025-07-19,Ruta E,1239,32,5,7,0,Soleado
2025-07-20,Ruta E,892,21,6,7,0,Nublado
2025-07-21,Ruta E,1720,37,0,7,0,Soleado
2025-07-22,Ruta E,1830,65,1,7,0,Soleado
2025-07-23,Ruta E,1562,42,2,7,0,Soleado
2025-07-24,Ruta E,1445,31,3,7,0,Lluvia
2025-07-25,Ruta E,1316,29,4,7,0,Lluvia
2025-07-26,Ruta E,1037,22,5,7,0,Soleado
2025-07-27,Ruta E,1052,32,6,7,0,Soleado
2025-07-28,Ruta E,1423,51,0,7,1,Lluvia
2025-07-29,Ruta E,1990,49,1,7,1,Lluvia
2025-07-30,Ruta E,1546,48,2,7,0,Lluvia
2025-07-31,Ruta E,1871,51,3,7,0,Nublado
2025-08-01,Ruta E,1319,28,4,8,0,Soleado
2025-08-02,Ruta E,936,33,5,8,0,Nublado
2025-08-03,Ruta E,925,18,6,8,0,Soleado
2025-08-04,Ruta E,1203,27,0,8,0,Lluvia
2025-08-05,Ruta E,1646,37,1,8,0,Soleado
2025-08-06,Ruta E,1739,67,2,8,0,Nublado
2025-08-07,Ruta E,1473,51,3,8,0,Nublado
2025-08-08,Ruta E,1481,33,4,8,0,Soleado
2025-08-09,Ruta E,929,19,5,8,0,Soleado
2025-08-10,Ruta E,838,19,6,8,0,Soleado
2025-08-11,Ruta E,1200,27,0,8,0,Nublado
2025-08-12,Ruta E,1419,38,1,8,0,Soleado
2025-08-13,Ruta E,1512,52,2,8,0,Soleado
2025-08-14,Ruta E,1012,25,3,8,0,Lluvia
2025-08-15,Ruta E,1429,55,4,8,0,Soleado
2025-08-16,Ruta E,868,28,5,8,0,Soleado
2025-08-17,Ruta E,753,17,6,8,0,Soleado
2025-08-18,Ruta E,1140,25,0,8,0,Lluvia
2025-08-19,Ruta E,1538,45,1,8,0,Soleado
2025-08-20,Ruta E,1473,49,2,8,0,Soleado
2025-08-21,Ruta E,1313,27,3,8,0,Soleado
2025-08-22,Ruta E,1556,36,4,8,0,Soleado
2025-08-23,Ruta E,1111,26,5,8,0,Soleado
2025-08-24,Ruta E,933,25,6,8,0,Lluvia
2025-08-25,Ruta E,1258,30,0,8,0,Lluvia
2025-08-26,Ruta E,1461,36,1,8,0,Soleado
2025-08-27,Ruta E,1494,30,2,8,0,Nublado
2025-08-28,Ruta E,1725,35,3,8,0,Soleado
2025-08-29,Ruta E,1503,40,4,8,0,Soleado
2025-08-30,Ruta E,1114,38,5,8,0,Soleado
2025-08-31,Ruta E,947,28,6,8,0,Lluvia
2025-09-01,Ruta E,1196,40,0,9,0,Soleado
2025-09-02,Ruta E,1374,31,1,9,0,Soleado
2025-09-03,Ruta E,1008,33,2,9,0,Lluvia
2025-09-04,Ruta E,1108,26,3,9,0,Nublado
2025-09-05,Ruta E,923,18,4,9,0,Lluvia
2025-09-06,Ruta E,807,23,5,9,0,Soleado
2025-09-07,Ruta E,707,14,6,9,0,Soleado
2025-09-08,Ruta E,1127,39,0,9,0,Soleado
2025-09-09,Ruta E,1049,25,1,9,0,Lluvia
2025-09-10,Ruta E,1277,31,2,9,0,Nublado
2025-09-11,Ruta E,1156,29,3,9,0,Lluvia
2025-09-12,Ruta E,1242,30,4,9,0,Soleado
2025-09-13,Ruta E,748,23,5,9,0,Lluvia
2025-09-14,Ruta E,791,18,6,9,0,Nublado
2025-09-15,Ruta E,1453,34,0,9,0,Soleado
2025-09-16,Ruta E,1155,34,1,9,0,Lluvia
2025-09-17,Ruta E,1220,26,2,9,0,Soleado
2025-09-18,Ruta E,1133,26,3,9,0,Lluvia
2025-09-19,Ruta E,1166,32,4,9,0,Soleado
2025-09-20,Ruta E,680,22,5,9,0,Nublado
2025-09-21,Ruta E,563,19,6,9,0,Lluvia
2025-09-22,Ruta E,1297,39,0,9,0,Soleado
2025-09-23,Ruta E,1066,29,1,9,0,Soleado
2025-09-24,Ruta E,1304,48,2,9,0,Soleado
2025-09-25,Ruta E,1228,28,3,9,0,Soleado
2025-09-26,Ruta E,1333,28,4,9,0,Soleado
2025-09-27,Ruta E,892,27,5,9,0,Soleado
2025-09-28,Ruta E,819,17,6,9,0,Soleado
2025-09-29,Ruta E,1235,27,0,9,0,Soleado
2025-09-30,Ruta E,1305,30,1,9,0,Lluvia
2025-10-01,Ruta E,1163,28,2,10,0,Soleado
2025-10-02,Ruta E,1074,24,3,10,0,Lluvia
2025-10-03,Ruta E,1124,26,4,10,0,Soleado
2025-10-04,Ruta E,838,17,5,10,0,Soleado
2025-10-05,Ruta E,770,21,6,10,0,Soleado
2025-10-06,Ruta E,1371,46,0,10,0,Soleado
2025-10-07,Ruta E,1076,33,1,10,0,Soleado
2025-10-08,Ruta E,1183,26,2,10,0,Lluvia
2025-10-09,Ruta E,1154,33,3,10,0,Nublado
2025-10-10,Ruta E,1169,29,4,10,0,Lluvia
2025-10-11,Ruta E,731,16,5,10,0,Lluvia
2025-10-12,Ruta E,735,17,6,10,0,Nublado
2025-10-13,Ruta E,1190,32,0,10,0,Soleado
2025-10-14,Ruta E,1149,31,1,10,0,Lluvia
2025-10-15,Ruta E,1559,50,2,10,0,Soleado
2025-10-16,Ruta E,1329,39,3,10,0,Soleado
2025-10-17,Ruta E,1187,25,4,10,0,Nublado
2025-10-18,Ruta E,876,32,5,10,0,Soleado
2025-10-19,Ruta E,773,23,6,10,0,Soleado
2025-10-20,Ruta E,953,32,0,10,0,Lluvia
2025-10-21,Ruta E,1339,54,1,10,0,Lluvia
2025-10-22,Ruta E,1350,30,2,10,0,Soleado
2025-10-23,Ruta E,997,24,3,10,0,Lluvia
2025-10-24,Ruta E,1175,26,4,10,0,Nublado
2025-10-25,Ruta E,853,30,5,10,0,Nublado
2025-10-26,Ruta E,1005,39,6,10,0,Soleado
2025-10-27,Ruta E,1053,22,0,10,0,Lluvia
2025-10-28,Ruta E,1150,27,1,10,0,Lluvia
2025-10-29,Ruta E,1421,33,2,10,0,Nublado
2025-10-30,Ruta E,1313,36,3,10,0,Nublado
2025-10-31,Ruta E,1039,27,4,10,0,Nublado
2025-11-01,Ruta E,905,18,5,11,0,Soleado
2025-11-02,Ruta E,662,18,6,11,0,Nublado
2025-11-03,Ruta E,982,36,0,11,0,Lluvia
2025-11-04,Ruta E,1203,33,1,11,0,Nublado
2025-11-05,Ruta E,1171,32,2,11,0,Soleado
2025-11-06,Ruta E,1150,27,3,11,0,Soleado
2025-11-07,Ruta E,1347,38,4,11,0,Nublado
2025-11-08,Ruta E,842,21,5,11,0,Soleado
2025-11-09,Ruta E,859,34,6,11,0,Soleado
2025-11-10,Ruta E,1241,30,0,11,0,Soleado
2025-11-11,Ruta E,1204,33,1,11,0,Soleado
2025-11-12,Ruta E,1256,26,2,11,0,Soleado
2025-11-13,Ruta E,1205,46,3,11,0,Nublado
2025-11-14,Ruta E,1191,29,4,11,0,Nublado
2025-11-15,Ruta E,900,33,5,11,0,Soleado
2025-11-16,Ruta E,704,23,6,11,0,Lluvia
2025-11-17,Ruta E,1109,35,0,11,0,Nublado
2025-11-18,Ruta E,1095,44,1,11,0,Lluvia
2025-11-19,Ruta E,1243,46,2,11,0,Soleado
2025-11-20,Ruta E,1151,36,3,11,0,Nublado
2025-11-21,Ruta E,886,25,4,11,0,Nublado
2025-11-22,Ruta E,812,18,5,11,0,Soleado
2025-11-23,Ruta E,614,22,6,11,0,Lluvia
2025-11-24,Ruta E,1287,29,0,11,0,Soleado
2025-11-25,Ruta E,1217,29,1,11,0,Soleado
2025-11-26,Ruta E,1136,32,2,11,0,Nublado
2025-11-27,Ruta E,1348,43,3,11,0,Soleado
2025-11-28,Ruta E,1331,46,4,11,0,Soleado
2025-11-29,Ruta E,902,23,5,11,0,Nublado
2025-11-30,Ruta E,805,25,6,11,0,Nublado
2025-12-01,Ruta E,1606,34,0,12,0,Lluvia
2025-12-02,Ruta E,1534,31,1,12,0,Soleado
2025-12-03,Ruta E,1685,42,2,12,0,Soleado
2025-12-04,Ruta E,1618,38,3,12,0,Nublado
2025-12-05,Ruta E,1458,44,4,12,0,Nublado
2025-12-06,Ruta E,1063,39,5,12,0,Nublado
2025-12-07,Ruta E,962,27,6,12,0,Nublado
2025-12-08,Ruta E,1612,45,0,12,0,Nublado
2025-12-09,Ruta E,1447,47,1,12,0,Lluvia
2025-12-10,Ruta E,1725,64,2,12,0,Nublado
2025-12-11,Ruta E,1669,36,3,12,0,Soleado
2025-12-12,Ruta E,1328,32,4,12,0,Soleado
2025-12-13,Ruta E,1107,26,5,12,0,Soleado
2025-12-14,Ruta E,969,26,6,12,0,Soleado
2025-12-15,Ruta E,1718,64,0,12,0,Soleado
2025-12-16,Ruta E,1569,40,1,12,0,Nublado
2025-12-17,Ruta E,1550,35,2,12,0,Lluvia
2025-12-18,Ruta E,1752,49,3,12,0,Soleado
2025-12-19,Ruta E,1454,43,4,12,0,Lluvia
2025-12-20,Ruta E,1114,25,5,12,0,Nublado
2025-12-21,Ruta E,1158,25,6,12,0,Soleado
2025-12-22,Ruta E,1656,42,0,12,0,Nublado
2025-12-23,Ruta E,1972,62,1,12,0,Soleado
2025-12-24,Ruta E,1592,45,2,12,0,Nublado
2025-12-25,Ruta E,1578,35,3,12,1,Soleado
2025-12-26,Ruta E,1787,53,4,12,0,Soleado
2025-12-27,Ruta E,1002,27,5,12,0,Lluvia
2025-12-28,Ruta E,717,19,6,12,0,Lluvia
2025-12-29,Ruta E,1603,38,0,12,0,Nublado
2025-12-30,Ruta E,2158,83,1,12,0,Soleado
2025-12-31,Ruta E,2121,53,2,12,0,Soleado
2026-01-01,Ruta E,1108,37,3,1,1,Soleado
2026-01-02,Ruta E,1184,37,4,1,0,Nublado
2026-01-03,Ruta E,910,19,5,1,0,Soleado
2026-01-04,Ruta E,597,24,6,1,0,Soleado
2026-01-05,Ruta E,1065,34,0,1,0,Soleado
2026-01-06,Ruta E,1438,42,1,1,0,Soleado
2026-01-07,Ruta E,1312,30,2,1,0,Soleado
2026-01-08,Ruta E,1161,36,3,1,0,Soleado
2026-01-09,Ruta E,951,38,4,1,0,Nublado
2026-01-10,Ruta E,900,24,5,1,0,Soleado
2026-01-11,Ruta E,729,16,6,1,0,Soleado
2026-01-12,Ruta E,1125,32,0,1,0,Nublado
2026-01-13,Ruta E,1101,32,1,1,0,Lluvia
2026-01-14,Ruta E,1323,35,2,1,0,Soleado
2026-01-15,Ruta E,1212,33,3,1,0,Soleado
2026-01-16,Ruta E,1029,26,4,1,0,Soleado
2026-01-17,Ruta E,875,31,5,1,0,Nublado
2026-01-18,Ruta E,728,16,6,1,0,Soleado
2026-01-19,Ruta E,901,23,0,1,0,Lluvia
2026-01-20,Ruta E,1324,43,1,1,0,Soleado
2026-01-21,Ruta E,1115,33,2,1,0,Nublado
2026-01-22,Ruta E,963,20,3,1,0,Lluvia
2026-01-23,Ruta E,1089,32,4,1,0,Nublado
2026-01-24,Ruta E,719,22,5,1,0,Soleado
2026-01-25,Ruta E,854,25,6,1,0,Soleado
2026-01-26,Ruta E,1074,25,0,1,0,Lluvia
2026-01-27,Ruta E,1214,30,1,1,0,Nublado
2026-01-28,Ruta E,1363,30,2,1,0,Soleado
2026-01-29,Ruta E,1161,28,3,1,0,Nublado
2026-01-30,Ruta E,1316,39,4,1,0,Soleado
2026-01-31,Ruta E,851,17,5,1,0,Soleado
2026-02-01,Ruta E,698,28,6,2,0,Soleado
2026-02-02,Ruta E,1084,31,0,2,0,Soleado
2026-02-03,Ruta E,1276,46,1,2,0,Soleado
2026-02-04,Ruta E,1289,34,2,2,0,Soleado
2026-02-05,Ruta E,1084,26,3,2,0,Soleado
2026-02-06,Ruta E,1133,42,4,2,0,Soleado
2026-02-07,Ruta E,669,15,5,2,0,Soleado
2026-02-08,Ruta E,620,13,6,2,0,Lluvia
2026-02-09,Ruta E,1040,32,0,2,0,Soleado
2026-02-10,Ruta E,1239,48,1,2,0,Soleado
2026-02-11,Ruta E,1141,44,2,2,0,Soleado
2026-02-12,Ruta E,932,37,3,2,0,Lluvia
2026-02-13,Ruta E,939,20,4,2,0,Lluvia
2026-02-14,Ruta E,662,13,5,2,0,Lluvia
2026-02-15,Ruta E,812,32,6,2,0,Nublado
2026-02-16,Ruta E,1165,43,0,2,0,Lluvia
2026-02-17,Ruta E,1202,32,1,2,0,Nublado
2026-02-18,Ruta E,1092,32,2,2,0,Nublado
2026-02-19,Ruta E,1064,37,3,2,0,Lluvia
2026-02-20,Ruta E,1182,42,4,2,0,Nublado
2026-02-21,Ruta E,843,22,5,2,0,Soleado
2026-02-22,Ruta E,754,25,6,2,0,Soleado
2026-02-23,Ruta E,1244,30,0,2,0,Soleado
2026-02-24,Ruta E,1231,37,1,2,0,Soleado
2026-02-25,Ruta E,1169,28,2,2,0,Lluvia
2026-02-26,Ruta E,1300,29,3,2,0,Soleado
2026-02-27,Ruta E,1190,26,4,2,0,Nublado
2026-02-28,Ruta E,771,26,5,2,0,Soleado
2026-03-01,Ruta E,614,14,6,3,0,Nublado
2026-03-02,Ruta E,1249,36,0,3,0,Soleado
2026-03-03,Ruta E,1205,29,1,3,0,Soleado
2026-03-04,Ruta E,1227,42,2,3,0,Lluvia
2026-03-05,Ruta E,1181,27,3,3,0,Soleado
2026-03-06,Ruta E,1351,36,4,3,0,Soleado
2026-03-07,Ruta E,882,23,5,3,0,Nublado
2026-03-08,Ruta E,1047,22,6,3,0,Soleado
2026-03-09,Ruta E,1261,31,0,3,0,Soleado
2026-03-10,Ruta E,1100,39,1,3,0,Lluvia
2026-03-11,Ruta E,1183,25,2,3,0,Soleado
2026-03-12,Ruta E,1277,46,3,3,0,Soleado
2026-03-13,Ruta E,1320,47,4,3,0,Soleado
2026-03-14,Ruta E,1008,22,5,3,0,Soleado
2026-03-15,Ruta E,721,25,6,3,0,Soleado
2026-03-16,Ruta E,1104,24,0,3,0,Soleado
2026-03-17,Ruta E,1337,29,1,3,0,Soleado
2026-03-18,Ruta E,1305,26,2,3,0,Soleado
2026-03-19,Ruta E,1291,33,3,3,0,Soleado
2026-03-20,Ruta E,1186,41,4,3,0,Soleado
2026-03-21,Ruta E,935,26,5,3,0,Soleado
2026-03-22,Ruta E,649,13,6,3,0,Nublado
2026-03-23,Ruta E,1155,25,0,3,0,Nublado
2026-03-24,Ruta E,1270,34,1,3,0,Soleado
2026-03-25,Ruta E,1453,40,2,3,0,Soleado
2026-03-26,Ruta E,1162,26,3,3,0,Nublado
2026-03-27,Ruta E,1152,43,4,3,0,Nublado
2026-03-28,Ruta E,759,19,5,3,0,Nublado
2026-03-29,Ruta E,659,24,6,3,0,Soleado
2026-03-30,Ruta E,1274,46,0,3,0,Soleado
2026-03-31,Ruta E,1216,37,1,3,0,Soleado
2026-04-01,Ruta E,1359,39,2,4,0,Lluvia
2026-04-02,Ruta E,1440,33,3,4,0,Nublado
2026-04-03,Ruta E,1109,29,4,4,0,Nublado
2026-04-04,Ruta E,700,18,5,4,0,Soleado
2026-04-05,Ruta E,771,22,6,4,0,Nublado
2026-04-06,Ruta E,1242,27,0,4,0,Lluvia
2026-04-07,Ruta E,1406,37,1,4,0,Nublado
2026-04-08,Ruta E,1104,30,2,4,0,Lluvia
2026-04-09,Ruta E,1145,46,3,4,0,Soleado
2026-04-10,Ruta E,1101,23,4,4,0,Nublado
2026-04-11,Ruta E,1132,31,5,4,0,Nublado
2026-04-12,Ruta E,955,27,6,4,0,Soleado
2026-04-13,Ruta E,1357,33,0,4,0,Lluvia
2026-04-14,Ruta E,1273,25,1,4,0,Soleado
2026-04-15,Ruta E,1599,38,2,4,0,Soleado
2026-04-16,Ruta E,1208,27,3,4,0,Nublado
2026-04-17,Ruta E,1086,29,4,4,0,Lluvia
2026-04-18,Ruta E,619,16,5,4,0,Lluvia
2026-04-19,Ruta E,1143,26,6,4,0,Soleado
2026-04-20,Ruta E,1015,20,0,4,0,Lluvia
2026-04-21,Ruta E,1017,34,1,4,0,Lluvia
2026-04-22,Ruta E,1013,34,2,4,0,Lluvia
2026-04-23,Ruta E,1156,34,3,4,0,Nublado
2026-04-24,Ruta E,1038,26,4,4,0,Soleado
2026-04-25,Ruta E,737,22,5,4,0,Lluvia
2026-04-26,Ruta E,687,18,6,4,0,Nublado
2026-04-27,Ruta E,949,30,0,4,0,Lluvia
2026-04-28,Ruta E,1379,48,1,4,0,Nublado
2026-04-29,Ruta E,1137,34,2,4,0,Lluvia
2026-04-30,Ruta E,1437,29,3,4,0,Soleado
2026-05-01,Ruta E,1841,39,4,5,1,Nublado
2026-05-02,Ruta E,934,22,5,5,0,Nublado
2026-05-03,Ruta E,804,21,6,5,0,Soleado
2026-05-04,Ruta E,1342,29,0,5,0,Soleado
2026-05-05,Ruta E,1385,38,1,5,0,Soleado
2026-05-06,Ruta E,1192,35,2,5,0,Nublado
2026-05-07,Ruta E,1218,44,3,5,0,Soleado
2026-05-08,Ruta E,1339,32,4,5,0,Soleado
2026-05-09,Ruta E,835,17,5,5,0,Lluvia
2026-05-10,Ruta E,732,17,6,5,0,Nublado
2026-05-11,Ruta E,1356,42,0,5,0,Soleado
2026-05-12,Ruta E,1262,45,1,5,0,Nublado
2026-05-13,Ruta E,1214,35,2,5,0,Lluvia
2026-05-14,Ruta E,1099,22,3,5,0,Nublado
2026-05-15,Ruta E,1244,46,4,5,0,Nublado
2026-05-16,Ruta E,748,27,5,5,0,Lluvia
2026-05-17,Ruta E,898,28,6,5,0,Nublado
2026-05-18,Ruta E,1163,28,0,5,0,Lluvia
2026-05-19,Ruta E,1300,30,1,5,0,Nublado
2026-05-20,Ruta E,1491,34,2,5,0,Nublado
2026-05-21,Ruta E,1321,38,3,5,0,Nublado
2026-05-22,Ruta E,1353,47,4,5,0,Soleado
2026-05-23,Ruta E,841,21,5,5,0,Soleado
2026-05-24,Ruta E,893,20,6,5,0,Soleado
2026-05-25,Ruta E,1204,35,0,5,0,Soleado
2026-05-26,Ruta E,1204,39,1,5,0,Lluvia
2026-05-27,Ruta E,1420,49,2,5,0,Soleado
2026-05-28,Ruta E,1351,54,3,5,0,Soleado
2026-05-29,Ruta E,1400,47,4,5,0,Soleado
2026-05-30,Ruta E,808,24,5,5,0,Nublado
2026-05-31,Ruta E,670,17,6,5,0,Lluvia
2026-06-01,Ruta E,1591,35,0,6,0,Soleado
2026-06-02,Ruta E,1709,68,1,6,0,Soleado
2026-06-03,Ruta E,1279,31,2,6,0,Lluvia
2026-06-04,Ruta E,1807,72,3,6,0,Soleado
2026-06-05,Ruta E,1570,51,4,6,0,Nublado
2026-06-06,Ruta E,951,20,5,6,0,Soleado
2026-06-07,Ruta E,692,21,6,6,0,Lluvia
2026-06-08,Ruta E,1348,31,0,6,0,Nublado
2026-06-09,Ruta E,1369,53,1,6,0,Lluvia
2026-06-10,Ruta E,1618,58,2,6,0,Soleado
2026-06-11,Ruta E,1468,35,3,6,0,Nublado
2026-06-12,Ruta E,1517,45,4,6,0,Soleado
2026-06-13,Ruta E,1100,30,5,6,0,Soleado
2026-06-14,Ruta E,867,18,6,6,0,Lluvia
2026-06-15,Ruta E,1862,39,0,6,0,Soleado
2026-06-16,Ruta E,1555,60,1,6,0,Nublado
2026-06-17,Ruta E,1282,38,2,6,0,Lluvia
2026-06-18,Ruta E,1237,27,3,6,0,Lluvia
2026-06-19,Ruta E,1602,42,4,6,0,Soleado
2026-06-20,Ruta E,1452,47,5,6,0,Soleado
2026-06-21,Ruta E,953,22,6,6,0,Soleado
2026-06-22,Ruta E,1484,30,0,6,0,Nublado
2026-06-23,Ruta E,1565,50,1,6,0,Lluvia
2026-06-24,Ruta E,1505,60,2,6,0,Soleado
2026-06-25,Ruta E,1276,31,3,6,0,Lluvia
2026-06-26,Ruta E,1272,36,4,6,0,Lluvia
2026-06-27,Ruta E,1215,24,5,6,0,Nublado
2026-06-28,Ruta E,1114,31,6,6,0,Soleado
2026-06-29,Ruta E,1548,53,0,6,0,Soleado
2026-06-30,Ruta E,1838,48,1,6,0,Soleado
2026-07-01,Ruta E,1884,61,2,7,0,Soleado
2026-07-02,Ruta E,1762,48,3,7,0,Soleado
2026-07-03,Ruta E,1466,47,4,7,0,Lluvia
2026-07-04,Ruta E,1154,37,5,7,0,Soleado
2026-07-05,Ruta E,905,21,6,7,0,Lluvia
2026-07-06,Ruta E,1644,57,0,7,0,Soleado
2026-07-07,Ruta E,1822,49,1,7,0,Soleado
2026-07-08,Ruta E,1628,48,2,7,0,Soleado
2026-07-09,Ruta E,1660,34,3,7,0,Soleado
